date,gender,city,category,incidence ,count,avg_age,mid_age,crude_rate
2003,不分男女,桃園市,不明原發部位,4.89,84,67.89,71,4.61
2003,不分男女,新竹縣,不明原發部位,4.09,20,61.05,58,4.35
2003,不分男女,宜蘭縣,不明原發部位,4.65,27,69.81,72,5.83
2003,不分男女,苗栗縣,不明原發部位,3.42,24,62.75,65,4.28
2003,不分男女,彰化縣,不明原發部位,4.66,72,67.81,72,5.47
2003,不分男女,南投縣,不明原發部位,4,28,68.29,74,5.18
2003,不分男女,雲林縣,不明原發部位,4.49,47,68.43,69,6.35
2003,不分男女,嘉義縣,不明原發部位,6.03,44,64.82,66,7.85
2003,不分男女,屏東縣,不明原發部位,5.42,60,63.73,63,6.64
2003,不分男女,澎湖縣,不明原發部位,3.52,5,65.8,75,5.42
2003,不分男女,花蓮縣,不明原發部位,4.6,21,67.19,74,5.98
2003,不分男女,台東縣,不明原發部位,4.24,13,65.77,68,5.35
2003,不分男女,金門縣,不明原發部位,3.81,3,65.67,64,4.92
2004,不分男女,台閩地區,不明原發部位,3.78,980,65.76,69,4.32
2004,不分男女,台北市,不明原發部位,3.53,122,66.4,68,4.65
2004,不分男女,台中市,不明原發部位,3.95,98,64.87,68.5,3.85
2004,不分男女,台南市,不明原發部位,4.73,107,63.33,66,5.75
2004,不分男女,高雄市,不明原發部位,3.43,101,65.89,67,3.67
2004,不分男女,基隆市,不明原發部位,7.69,35,66.03,70,8.92
2004,不分男女,新竹市,不明原發部位,2.45,10,72.8,74,2.58
2004,不分男女,嘉義市,不明原發部位,2.9,9,61.67,65,3.33
2004,不分男女,新北市,不明原發部位,3.55,126,63.67,67,3.4
2004,不分男女,桃園市,不明原發部位,3.15,58,68.24,72.5,3.13
2004,不分男女,新竹縣,不明原發部位,3.68,19,63.42,64,4.07
2004,不分男女,宜蘭縣,不明原發部位,3.44,20,67.85,71,4.33
2004,不分男女,苗栗縣,不明原發部位,2.9,22,68.86,68.5,3.92
2004,不分男女,彰化縣,不明原發部位,3.99,63,68.4,71,4.78
2004,不分男女,南投縣,不明原發部位,3.77,28,69.36,72,5.2
2004,不分男女,雲林縣,不明原發部位,5.4,56,67.52,70,7.6
2004,不分男女,嘉義縣,不明原發部位,3.05,25,69.08,73,4.48
2004,不分男女,屏東縣,不明原發部位,4.95,55,63.18,66,6.11
2004,不分男女,澎湖縣,不明原發部位,1.66,2,68,68,2.18
2004,不分男女,花蓮縣,不明原發部位,3.57,16,62.88,67.5,4.58
2004,不分男女,台東縣,不明原發部位,1.76,6,63,69.5,2.5
2004,不分男女,金門縣,不明原發部位,1.79,2,76.5,76.5,3.1
2005,不分男女,台閩地區,不明原發部位,3.75,1007,66.38,69,4.42
2005,不分男女,台北市,不明原發部位,3.38,124,68.83,72,4.74
2005,不分男女,台中市,不明原發部位,3.37,87,65.18,68,3.39
2005,不分男女,台南市,不明原發部位,3.48,82,68.18,71,4.4
2005,不分男女,高雄市,不明原發部位,3.84,121,60.76,62,4.39
2005,不分男女,基隆市,不明原發部位,3.28,15,62,67,3.83
2005,不分男女,新竹市,不明原發部位,3.74,16,62.63,65,4.1
2005,不分男女,嘉義市,不明原發部位,3.12,10,66.6,68.5,3.68
2005,不分男女,新北市,不明原發部位,4.07,148,65.47,68,3.96
2005,不分男女,桃園市,不明原發部位,3.01,56,69.09,72.5,2.98
2005,不分男女,新竹縣,不明原發部位,4.22,24,69.46,73,5.02
2005,不分男女,宜蘭縣,不明原發部位,3.76,22,66.05,68.5,4.77
2005,不分男女,苗栗縣,不明原發部位,4.09,32,68.81,72,5.71
2005,不分男女,彰化縣,不明原發部位,3.55,58,67.38,69.5,4.41
2005,不分男女,南投縣,不明原發部位,3.88,29,70.28,73,5.4
2005,不分男女,雲林縣,不明原發部位,5.2,56,69.86,71.5,7.64
2005,不分男女,嘉義縣,不明原發部位,3.21,29,69.69,72,5.21
2005,不分男女,屏東縣,不明原發部位,5.62,66,64.2,66,7.35
2005,不分男女,澎湖縣,不明原發部位,5.15,7,59.86,66,7.57
2005,不分男女,花蓮縣,不明原發部位,2.83,13,65.77,70,3.74
2005,不分男女,台東縣,不明原發部位,3.41,11,67.27,70,4.6
2005,不分男女,金門縣,不明原發部位,0.81,1,82,82,1.42
2006,不分男女,台閩地區,不明原發部位,3.77,1046,66.13,68,4.57
2006,不分男女,台北市,不明原發部位,3.58,136,67.29,70.5,5.17
2006,不分男女,台中市,不明原發部位,4.68,129,65.46,68,4.98
2006,不分男女,台南市,不明原發部位,3.26,78,68.71,71,4.18
2006,不分男女,高雄市,不明原發部位,3.45,111,64.34,66,4.02
2006,不分男女,基隆市,不明原發部位,3.9,18,64.11,66,4.61
2006,不分男女,新竹市,不明原發部位,3.03,14,73.29,74,3.55
2006,不分男女,嘉義市,不明原發部位,3.83,12,65.92,67,4.41
2006,不分男女,新北市,不明原發部位,4.77,180,64.36,66.5,4.78
2006,不分男女,桃園市,不明原發部位,4.27,84,65,67.5,4.4
2006,不分男女,新竹縣,不明原發部位,3.41,20,71.8,71,4.1
2006,不分男女,宜蘭縣,不明原發部位,3.03,19,67.42,68,4.13
2006,不分男女,苗栗縣,不明原發部位,3.25,24,65.33,66,4.29
2006,不分男女,彰化縣,不明原發部位,3.41,56,62.95,66,4.26
2006,不分男女,南投縣,不明原發部位,3.24,24,64.04,68,4.48
2006,不分男女,雲林縣,不明原發部位,3.32,36,68.06,69.5,4.94
2006,不分男女,嘉義縣,不明原發部位,3.55,30,67.8,69.5,5.42
2006,不分男女,屏東縣,不明原發部位,3.4,41,68.78,69,4.59
2006,不分男女,澎湖縣,不明原發部位,2.31,3,60.67,55,3.27
2006,不分男女,花蓮縣,不明原發部位,4.12,21,73.71,77,6.08
2006,不分男女,台東縣,不明原發部位,2.65,9,69.11,70,3.81
2006,不分男女,連江縣,不明原發部位,7.73,1,59,59,10.22
2007,不分男女,台閩地區,不明原發部位,3.19,913,66.23,68,3.98
2007,不分男女,台北市,不明原發部位,2.94,116,68.22,71,4.41
2007,不分男女,台中市,不明原發部位,4.4,122,65.97,65.5,4.68
2007,不分男女,台南市,不明原發部位,2.84,70,66.56,67.5,3.74
2007,不分男女,高雄市,不明原發部位,3.18,106,63.52,65.5,3.83
2007,不分男女,基隆市,不明原發部位,3.72,18,65,69,4.61
2007,不分男女,新竹市,不明原發部位,1.26,6,71.33,73.5,1.5
2007,不分男女,嘉義市,不明原發部位,4.41,15,69.27,78,5.49
2007,不分男女,新北市,不明原發部位,3.43,137,65.13,67,3.61
2007,不分男女,桃園市,不明原發部位,3.18,62,68.03,69,3.2
2007,不分男女,新竹縣,不明原發部位,2.7,16,65.75,68,3.23
2007,不分男女,宜蘭縣,不明原發部位,2.75,18,69,74.5,3.91
2007,不分男女,苗栗縣,不明原發部位,2.97,22,61.73,60.5,3.93
2007,不分男女,彰化縣,不明原發部位,2.89,47,63.66,65,3.58
2007,不分男女,南投縣,不明原發部位,3.12,24,68.96,71.5,4.5
2007,不分男女,雲林縣,不明原發部位,3.48,37,67.22,68,5.1
2007,不分男女,嘉義縣,不明原發部位,1.93,18,71.78,76,3.26
2007,不分男女,屏東縣,不明原發部位,3.73,46,66.72,69.5,5.17
2007,不分男女,澎湖縣,不明原發部位,3.8,5,64,65,5.41
2007,不分男女,花蓮縣,不明原發部位,3.32,15,66.4,68,4.37
2007,不分男女,台東縣,不明原發部位,2.48,9,72.44,76,3.85
2007,不分男女,金門縣,不明原發部位,2.46,3,65.33,73,3.68
2007,不分男女,連江縣,不明原發部位,9.36,1,27,27,10.05
2008,不分男女,台閩地區,不明原發部位,2.9,860,67.61,70,3.73
2008,不分男女,台北市,不明原發部位,2.67,111,71.14,73,4.23
2008,不分男女,台中市,不明原發部位,3.27,92,67.5,71,3.51
2008,不分男女,台南市,不明原發部位,3.1,76,65.41,66,4.06
2008,不分男女,高雄市,不明原發部位,2.97,103,66.25,66,3.72
2008,不分男女,基隆市,不明原發部位,4.23,22,68.36,72,5.66
2008,不分男女,新竹市,不明原發部位,2.27,11,68.82,69,2.71
2008,不分男女,嘉義市,不明原發部位,1.83,7,70.57,75,2.56
2008,不分男女,新北市,不明原發部位,3.16,131,65.36,68,3.42
2008,不分男女,桃園市,不明原發部位,2.79,61,69.46,75,3.11
2008,不分男女,新竹縣,不明原發部位,2.23,15,72.2,74,2.98
2008,不分男女,宜蘭縣,不明原發部位,2.22,15,71,75,3.25
2008,不分男女,苗栗縣,不明原發部位,3.26,25,64.36,63,4.46
2008,不分男女,彰化縣,不明原發部位,2.58,46,67.48,70.5,3.5
2008,不分男女,南投縣,不明原發部位,2.21,17,66.71,67,3.2
2008,不分男女,雲林縣,不明原發部位,2.39,26,64.42,68.5,3.59
2008,不分男女,嘉義縣,不明原發部位,2.45,24,73.13,74,4.37
2008,不分男女,屏東縣,不明原發部位,3.35,41,68.24,72,4.63
2008,不分男女,澎湖縣,不明原發部位,1.9,3,67.67,73,3.22
2008,不分男女,花蓮縣,不明原發部位,4.36,22,66.91,71,6.44
2008,不分男女,台東縣,不明原發部位,3.49,12,66,67,5.18
2009,不分男女,台閩地區,不明原發部位,2.92,902,67.58,70,3.9
2009,不分男女,台北市,不明原發部位,2.51,106,70.51,74,4.07
2009,不分男女,台中市,不明原發部位,3.78,113,68.9,71,4.29
2009,不分男女,台南市,不明原發部位,2.63,71,68.86,72,3.79
2009,不分男女,高雄市,不明原發部位,3.18,114,65.48,67,4.11
2009,不分男女,基隆市,不明原發部位,1.21,7,69.43,61,1.8
2009,不分男女,新竹市,不明原發部位,3.12,16,67.69,73.5,3.89
2009,不分男女,嘉義市,不明原發部位,4.21,15,65.6,69,5.48
2009,不分男女,新北市,不明原發部位,3.52,153,67.25,69,3.95
2009,不分男女,桃園市,不明原發部位,2.81,62,64.42,69,3.13
2009,不分男女,新竹縣,不明原發部位,2.44,17,67.59,70,3.33
2009,不分男女,宜蘭縣,不明原發部位,3.58,24,67.21,70,5.2
2009,不分男女,苗栗縣,不明原發部位,2.62,21,67.38,66,3.74
2009,不分男女,彰化縣,不明原發部位,2.6,47,66.94,70,3.58
2009,不分男女,南投縣,不明原發部位,2.55,19,63.37,64,3.58
2009,不分男女,雲林縣,不明原發部位,2.01,25,72.28,74,3.46
2009,不分男女,嘉義縣,不明原發部位,2.87,25,65.8,68,4.56
2009,不分男女,屏東縣,不明原發部位,3.01,39,67.15,70,4.42
2009,不分男女,澎湖縣,不明原發部位,0.81,2,80,80,2.08
2009,不分男女,花蓮縣,不明原發部位,2.35,13,69.69,77,3.81
2009,不分男女,台東縣,不明原發部位,3.24,11,64.91,72,4.73
2009,不分男女,金門縣,不明原發部位,0.75,1,47,47,1.07
2010,不分男女,台閩地區,不明原發部位,2.94,937,67.82,71,4.05
2010,不分男女,台北市,不明原發部位,3,123,67.72,72,4.7
2010,不分男女,台中市,不明原發部位,3.09,96,66.56,71,3.62
2010,不分男女,台南市,不明原發部位,3.26,90,68.6,72,4.8
2010,不分男女,高雄市,不明原發部位,2.77,102,64.61,67,3.68
2010,不分男女,基隆市,不明原發部位,2.44,14,74,80,3.64
2010,不分男女,新竹市,不明原發部位,3.84,20,66.25,65.5,4.82
2010,不分男女,嘉義市,不明原發部位,4.21,16,68.44,71.5,5.87
2010,不分男女,新北市,不明原發部位,3.36,152,67.76,70,3.9
2010,不分男女,桃園市,不明原發部位,2.89,62,68.56,68.5,3.1
2010,不分男女,新竹縣,不明原發部位,2.11,15,72,73,2.92
2010,不分男女,宜蘭縣,不明原發部位,2.59,20,75.45,77.5,4.34
2010,不分男女,苗栗縣,不明原發部位,2.67,27,73.93,77,4.81
2010,不分男女,彰化縣,不明原發部位,2.66,48,66.21,65.5,3.67
2010,不分男女,南投縣,不明原發部位,1.88,14,64.5,70.5,2.66
2010,不分男女,雲林縣,不明原發部位,2.5,31,70.35,73,4.32
2010,不分男女,嘉義縣,不明原發部位,2.36,22,71.23,70.5,4.05
2010,不分男女,屏東縣,不明原發部位,4,53,66.32,74,6.07
2010,不分男女,澎湖縣,不明原發部位,3.71,5,66.4,66,5.16
2010,不分男女,花蓮縣,不明原發部位,2.44,13,63.92,62,3.84
2010,不分男女,台東縣,不明原發部位,2.84,10,67.9,63,4.34
2010,不分男女,金門縣,不明原發部位,2.64,4,71,73,4.11
2011,不分男女,台閩地區,不明原發部位,2.96,972,67.14,69,4.19
2011,不分男女,台北市,不明原發部位,2.33,105,71.47,75,3.96
2011,不分男女,台中市,不明原發部位,3.25,104,63.99,62.5,3.9
2011,不分男女,台南市,不明原發部位,2.41,69,68.14,71,3.68
2011,不分男女,高雄市,不明原發部位,3.36,130,67.45,68.5,4.69
2011,不分男女,基隆市,不明原發部位,2.87,16,68.56,69.5,4.21
2011,不分男女,新竹市,不明原發部位,1.96,11,71.73,76,2.62
2011,不分男女,嘉義市,不明原發部位,2.22,8,64,64.5,2.95
2011,不分男女,新北市,不明原發部位,3.54,169,64.77,66,4.32
2011,不分男女,桃園市,不明原發部位,3.46,86,67.79,69,4.27
2011,不分男女,新竹縣,不明原發部位,1.32,10,72.7,74.5,1.93
2011,不分男女,宜蘭縣,不明原發部位,3.44,25,68.6,70,5.45
2011,不分男女,苗栗縣,不明原發部位,3.22,28,68.07,71,4.98
2011,不分男女,彰化縣,不明原發部位,2.75,54,66.78,69.5,4.14
2011,不分男女,南投縣,不明原發部位,2.29,19,65.89,70,3.63
2011,不分男女,雲林縣,不明原發部位,2.07,24,67.63,67,3.36
2011,不分男女,嘉義縣,不明原發部位,2.55,24,67.83,72.5,4.46
2011,不分男女,屏東縣,不明原發部位,4.54,60,66.58,69.5,6.94
2011,不分男女,澎湖縣,不明原發部位,2.22,3,71.67,72,3.09
2011,不分男女,花蓮縣,不明原發部位,2.62,13,61.69,58,3.86
2011,不分男女,台東縣,不明原發部位,2.75,11,70.27,79,4.82
2011,不分男女,金門縣,不明原發部位,1.75,3,71,75,2.89
2012,不分男女,台閩地區,不明原發部位,2.64,901,67.93,70,3.86
2012,不分男女,台北市,不明原發部位,2.58,116,69.8,72,4.34
2012,不分男女,台中市,不明原發部位,2.57,89,66.67,69,3.31
2012,不分男女,台南市,不明原發部位,2.87,80,67.39,67.5,4.25
2012,不分男女,高雄市,不明原發部位,2.62,103,67.02,70,3.71
2012,不分男女,基隆市,不明原發部位,2.07,13,72.85,75,3.45
2012,不分男女,新竹市,不明原發部位,2.13,11,64.09,65,2.59
2012,不分男女,嘉義市,不明原發部位,3.35,14,71.5,75.5,5.16
2012,不分男女,新北市,不明原發部位,3,151,69.42,72,3.83
2012,不分男女,桃園市,不明原發部位,1.96,50,69.18,75,2.46
2012,不分男女,新竹縣,不明原發部位,2.68,19,65.58,63,3.63
2012,不分男女,宜蘭縣,不明原發部位,3.55,28,70.96,74,6.11
2012,不分男女,苗栗縣,不明原發部位,3.14,29,69.62,76,5.14
2012,不分男女,彰化縣,不明原發部位,2.3,42,61.95,60.5,3.23
2012,不分男女,南投縣,不明原發部位,4.04,36,69.06,69,6.92
2012,不分男女,雲林縣,不明原發部位,2.28,27,67,69,3.8
2012,不分男女,嘉義縣,不明原發部位,2.29,22,70.05,74,4.12
2012,不分男女,屏東縣,不明原發部位,3.61,47,63.26,65,5.48
2012,不分男女,澎湖縣,不明原發部位,1.75,3,71,73,3.04
2012,不分男女,花蓮縣,不明原發部位,1.22,6,64.83,65,1.79
2012,不分男女,台東縣,不明原發部位,3.86,15,68.13,64,6.63
2013,不分男女,台閩地區,不明原發部位,2.22,781,67.38,69,3.34
2013,不分男女,台北市,不明原發部位,1.59,76,71.24,71,2.83
2013,不分男女,台中市,不明原發部位,2.47,87,64.47,62,3.22
2013,不分男女,台南市,不明原發部位,2.41,71,67.17,69,3.77
2013,不分男女,高雄市,不明原發部位,2.13,89,68.55,69,3.2
2013,不分男女,基隆市,不明原發部位,1.66,9,60.67,61,2.4
2013,不分男女,新竹市,不明原發部位,3.01,16,65,67,3.73
2013,不分男女,嘉義市,不明原發部位,1.91,8,65.63,64,2.95
2013,不分男女,新北市,不明原發部位,2.33,122,66.24,67,3.08
2013,不分男女,桃園市,不明原發部位,2.14,55,64.05,64,2.69
2013,不分男女,新竹縣,不明原發部位,2.57,18,62.17,59.5,3.39
2013,不分男女,宜蘭縣,不明原發部位,2.29,21,76.52,80,4.58
2013,不分男女,苗栗縣,不明原發部位,2.17,25,79.08,80,4.42
2013,不分男女,彰化縣,不明原發部位,2.48,49,65.45,67,3.78
2013,不分男女,南投縣,不明原發部位,2.29,20,68.45,71.5,3.87
2013,不分男女,雲林縣,不明原發部位,1.47,18,66.61,66.5,2.54
2013,不分男女,嘉義縣,不明原發部位,2.27,24,70.08,73,4.53
2013,不分男女,屏東縣,不明原發部位,3.59,50,66.32,64.5,5.87
2013,不分男女,澎湖縣,不明原發部位,2.26,4,65.5,65,3.98
2013,不分男女,花蓮縣,不明原發部位,1.77,10,73.8,77.5,2.99
2013,不分男女,台東縣,不明原發部位,2.32,7,55.43,56,3.11
2013,不分男女,金門縣,不明原發部位,0.36,1,93,93,0.83
2013,不分男女,連江縣,不明原發部位,4.52,1,55,55,8.22
1979,不分男女,台閩地區,全癌症,100.38,12979,51.53,54,73.98
1979,不分男女,台北市,全癌症,173.6,2831,53.12,56,128.9
1979,不分男女,台中市,全癌症,84.78,956,49.74,53,61.25
1979,不分男女,台南市,全癌症,56.67,680,51.07,53,44.43
1979,不分男女,高雄市,全癌症,60.27,907,49.11,52,42.21
1979,不分男女,基隆市,全癌症,139.29,360,53.67,56,104.23
1979,不分男女,新竹市,全癌症,210.59,448,51.6,54,162.13
1979,不分男女,嘉義市,全癌症,113.86,220,50.2,53,86.85
1979,不分男女,新北市,全癌症,121.64,1697,51.44,54,79.48
1979,不分男女,桃園市,全癌症,80.02,586,50.69,53,57.85
1979,不分男女,新竹縣,全癌症,79.38,218,50.92,54,60.56
1979,不分男女,宜蘭縣,全癌症,101.16,342,52.16,53,77.66
1979,不分男女,苗栗縣,全癌症,72.85,301,52.73,54,55.57
1979,不分男女,彰化縣,全癌症,89.65,768,50.26,52,66.6
1979,不分男女,南投縣,全癌症,67.66,268,51.07,53,51.34
1979,不分男女,雲林縣,全癌症,67.42,419,50.61,52,52.44
1979,不分男女,嘉義縣,全癌症,60.38,281,51.11,54,48.76
1979,不分男女,屏東縣,全癌症,57.39,388,49.87,52,43.88
1979,不分男女,澎湖縣,全癌症,25.41,22,52.86,52.5,20.22
1979,不分男女,花蓮縣,全癌症,80.2,235,53.01,54,66.58
1979,不分男女,台東縣,全癌症,84.16,191,51.25,53.5,67.83
1979,不分男女,金門縣,全癌症,20.13,8,43,45,14.83
1980,不分男女,台閩地區,全癌症,117.58,15546,52.02,55,87.01
1980,不分男女,台北市,全癌症,196.87,3253,54.01,56,146.5
1980,不分男女,台中市,全癌症,114.14,1302,51.13,54,81.04
1980,不分男女,台南市,全癌症,63.18,762,51.97,54,49.27
1980,不分男女,高雄市,全癌症,83.7,1281,50.52,54,58.15
1980,不分男女,基隆市,全癌症,161.44,436,51.22,55,126.43
1980,不分男女,新竹市,全癌症,126.86,280,53.25,56,99.51
1980,不分男女,嘉義市,全癌症,131.9,236,53.67,56,93.64
1980,不分男女,新北市,全癌症,142.06,2088,51.59,54,92.44
1980,不分男女,桃園市,全癌症,126.13,947,51.23,53,89.95
1980,不分男女,新竹縣,全癌症,105.27,301,50.15,53,83.48
1980,不分男女,宜蘭縣,全癌症,104.36,359,50.29,52,81.04
1980,不分男女,苗栗縣,全癌症,92.57,390,52.23,55,71.86
1980,不分男女,彰化縣,全癌症,99.18,862,50.72,53,73.91
1980,不分男女,南投縣,全癌症,67.25,274,52.15,53,52.27
1980,不分男女,雲林縣,全癌症,80.87,511,50.1,53,64.17
1980,不分男女,嘉義縣,全癌症,75.8,361,52.68,55,62.9
1980,不分男女,屏東縣,全癌症,64.09,445,50.94,54,50.1
1980,不分男女,澎湖縣,全癌症,33.32,29,54.21,54,27.09
1980,不分男女,花蓮縣,全癌症,94.82,277,52.9,55,77.99
1980,不分男女,台東縣,全癌症,82.67,193,52.26,55,68.63
1980,不分男女,金門縣,全癌症,27.83,10,50.2,49.5,19.27
1980,不分男女,連江縣,全癌症,45.79,3,48.33,54,33.12
1981,不分男女,台閩地區,全癌症,119.32,15985,52.63,55,87.86
1981,不分男女,台北市,全癌症,174.07,2879,55.14,58,126.77
1981,不分男女,台中市,全癌症,115.78,1303,52.36,55,78.91
1981,不分男女,台南市,全癌症,64.21,797,51.09,53,50.95
1981,不分男女,高雄市,全癌症,81.59,1271,50.5,53,56.6
1981,不分男女,基隆市,全癌症,128.39,330,53.62,55.5,94.87
1981,不分男女,新竹市,全癌症,111.54,243,53.52,56,85.34
1981,不分男女,嘉義市,全癌症,115.61,219,52.44,53,86.96
1981,不分男女,新北市,全癌症,149.29,2291,51.48,54,97.29
1981,不分男女,桃園市,全癌症,122.98,977,51.99,54,89.34
1981,不分男女,新竹縣,全癌症,97.81,277,51.36,53,76.22
1981,不分男女,宜蘭縣,全癌症,109.12,384,51.05,53,86.2
1981,不分男女,苗栗縣,全癌症,103.01,431,54.84,56,78.99
1981,不分男女,彰化縣,全癌症,94.37,838,51,53,70.98
1981,不分男女,南投縣,全癌症,63.24,258,52.32,54,48.91
1981,不分男女,雲林縣,全癌症,79.47,505,51.25,54,63.37
1981,不分男女,嘉義縣,全癌症,78.86,379,52.63,54,65.98
1981,不分男女,屏東縣,全癌症,60.74,426,52.02,55,47.75
1981,不分男女,澎湖縣,全癌症,53.35,45,51.84,55,42.58
1981,不分男女,花蓮縣,全癌症,106.25,323,52.68,56,90.34
1981,不分男女,台東縣,全癌症,100.26,236,51.31,55.5,83.96
1981,不分男女,金門縣,全癌症,83.78,31,53.45,56,61.69
1981,不分男女,連江縣,全癌症,88.41,5,43.2,45,60.98
1982,不分男女,台閩地區,全癌症,110.91,15301,52.95,56,82.64
1982,不分男女,台北市,全癌症,72.74,1251,55.02,58,53.75
1982,不分男女,台中市,全癌症,110,1299,52.27,55,76.73
1982,不分男女,台南市,全癌症,51.72,653,52.75,55,41.16
1982,不分男女,高雄市,全癌症,69.12,1103,51.35,55,48.25
1982,不分男女,基隆市,全癌症,49.09,132,53.91,56,37.75
1982,不分男女,新竹市,全癌症,20.17,49,50.82,55,16.96
1982,不分男女,嘉義市,全癌症,15.21,32,48.31,50.5,12.68
1982,不分男女,新北市,全癌症,149.63,2385,51.59,55,97.54
1982,不分男女,桃園市,全癌症,107.57,870,52.88,56,77.02
1982,不分男女,新竹縣,全癌症,85.16,248,51.21,54,67.97
1982,不分男女,宜蘭縣,全癌症,110.45,391,50.63,54,87.45
1982,不分男女,苗栗縣,全癌症,98.62,435,51.95,55,79.35
1982,不分男女,彰化縣,全癌症,97.09,875,52.64,55,73.32
1982,不分男女,南投縣,全癌症,85.56,367,53.16,56,69.25
1982,不分男女,雲林縣,全癌症,86.38,553,53.29,56,69.31
1982,不分男女,嘉義縣,全癌症,87.43,424,52.17,55,73.78
1982,不分男女,屏東縣,全癌症,57.41,413,51,54,46.04
1982,不分男女,澎湖縣,全癌症,69.25,60,50.39,51,57.05
1982,不分男女,花蓮縣,全癌症,95.6,290,52.94,55.5,80.58
1982,不分男女,台東縣,全癌症,90.92,216,53.06,55,76.79
1982,不分男女,金門縣,全癌症,156.74,60,50.08,52,119.24
1982,不分男女,連江縣,全癌症,49.49,3,64,68,39.94
1983,不分男女,台閩地區,全癌症,127.44,17803,53.94,56,94.74
1983,不分男女,台北市,全癌症,221.01,3810,56.71,59,159.52
1983,不分男女,台中市,全癌症,127.02,1530,54.15,57,88.38
1983,不分男女,台南市,全癌症,73.69,961,51.82,54,59.85
1983,不分男女,高雄市,全癌症,87.3,1455,50.92,54,62.73
1983,不分男女,基隆市,全癌症,119.41,323,53.59,57,91.84
1983,不分男女,新竹市,全癌症,120.76,281,53.92,56,95.99
1983,不分男女,嘉義市,全癌症,110.69,216,55.08,58.5,85.41
1983,不分男女,新北市,全癌症,150.13,2433,53.05,56,96.77
1983,不分男女,桃園市,全癌症,114.14,955,53.95,57,82.28
1983,不分男女,新竹縣,全癌症,88.76,258,54.55,57,70.52
1983,不分男女,宜蘭縣,全癌症,87.58,322,51.12,53,71.92
1983,不分男女,苗栗縣,全癌症,84.77,375,54.33,57,68.33
1983,不分男女,彰化縣,全癌症,96.32,886,53.92,56,73.59
1983,不分男女,南投縣,全癌症,78.67,335,53.69,56,62.88
1983,不分男女,雲林縣,全癌症,89.72,581,53.12,55,72.92
1983,不分男女,嘉義縣,全癌症,85.01,423,53.92,57,73.6
1983,不分男女,屏東縣,全癌症,67.84,498,52.62,56,55.3
1983,不分男女,澎湖縣,全癌症,71.56,60,51.85,51,57.65
1983,不分男女,花蓮縣,全癌症,115.63,353,54.36,57,97.78
1983,不分男女,台東縣,全癌症,94.45,219,54.75,58,78.26
1983,不分男女,金門縣,全癌症,87.44,34,46.56,49,67.65
1983,不分男女,連江縣,全癌症,126.9,7,56.57,58,95.39
1984,不分男女,台閩地區,全癌症,125.98,18201,54.21,57,95.45
1984,不分男女,台北市,全癌症,201.53,3658,57.18,60,149.32
1984,不分男女,台中市,全癌症,126.76,1600,53.55,57,90.11
1984,不分男女,台南市,全癌症,82.03,1094,52.5,55,67.3
1984,不分男女,高雄市,全癌症,91.45,1549,51.61,54,65.88
1984,不分男女,基隆市,全癌症,123.45,352,54.86,57,99.81
1984,不分男女,新竹市,全癌症,135.05,333,54.35,58,112
1984,不分男女,嘉義市,全癌症,109.68,222,55.04,58,87.74
1984,不分男女,新北市,全癌症,143.44,2417,53.81,57,93.38
1984,不分男女,桃園市,全癌症,117.5,1035,53.05,56,86.99
1984,不分男女,新竹縣,全癌症,90.02,267,53.42,57,72.93
1984,不分男女,宜蘭縣,全癌症,105.54,384,53.76,56,85.37
1984,不分男女,苗栗縣,全癌症,97.14,432,55.28,57,78.55
1984,不分男女,彰化縣,全癌症,101.24,951,53.74,56,78.24
1984,不分男女,南投縣,全癌症,89.94,396,53.44,56.5,74.04
1984,不分男女,雲林縣,全癌症,96.81,638,54.57,56,80.23
1984,不分男女,嘉義縣,全癌症,82.74,424,53.73,56,73.98
1984,不分男女,屏東縣,全癌症,67.26,497,52.62,55,55.09
1984,不分男女,澎湖縣,全癌症,86.57,77,51.44,53,74.63
1984,不分男女,花蓮縣,全癌症,125.29,387,55.35,57,107
1984,不分男女,台東縣,全癌症,93.65,223,54.96,57,80.39
1984,不分男女,金門縣,全癌症,81.04,34,59.41,58,68.61
1984,不分男女,連江縣,全癌症,113.62,6,56.33,59,84.23
1985,不分男女,台閩地區,全癌症,130.54,19398,55.14,58,100.44
1985,不分男女,台北市,全癌症,200.78,3838,57.7,60,153.05
1985,不分男女,台中市,全癌症,137.1,1768,54.99,58,97.3
1985,不分男女,台南市,全癌症,77.41,1063,53.61,55,64.79
1985,不分男女,高雄市,全癌症,97.05,1693,52.38,56,71.15
1985,不分男女,基隆市,全癌症,125.74,358,54.88,57,101.84
1985,不分男女,新竹市,全癌症,132.7,336,57.19,60,110.52
1985,不分男女,嘉義市,全癌症,138.63,275,56.07,58,108.45
1985,不分男女,新北市,全癌症,146.55,2602,53.71,57,97.68
1985,不分男女,桃園市,全癌症,116.8,1033,55.14,58,85.28
1985,不分男女,新竹縣,全癌症,94.38,288,54.81,59,78.57
1985,不分男女,宜蘭縣,全癌症,112.33,413,55.12,57,91.78
1985,不分男女,苗栗縣,全癌症,99.95,457,54.18,56,83.04
1985,不分男女,彰化縣,全癌症,121.53,1152,55.19,57,94.18
1985,不分男女,南投縣,全癌症,85.79,379,55.21,57,70.77
1985,不分男女,雲林縣,全癌症,96.02,643,55.23,56,81.27
1985,不分男女,嘉義縣,全癌症,88.86,453,54.98,56,79.48
