district,category,number,name,address,very_good,good,normal,weak,very_weak,accessible,parent-child,kind_point,lng,lat
松山區,餐廳,1,摩斯漢堡民生店,臺北市松山區民生東路五段1號1樓,0,1,0,0,0,,,v,121.555631,25.058564
松山區,交通,10,民生立體停車場,臺北市松山區民生東路五段84號,0,10,0,0,0,v,,,121.559462,25.058343
松山區,餐廳,1,摩斯漢堡民生2店,臺北市松山區民生東路五段184號1~2樓,0,1,0,0,0,,,v,121.563785,25.058194
松山區,餐廳,1,爭鮮民生店,臺北市松山區民生東路五段10號,1,0,0,0,0,,,,121.555877,25.058142
松山區,餐廳,1,統一星巴克民生門市,臺北市松山區民生東路三段105號,0,1,0,0,0,,,,121.544666,25.058136
松山區,餐廳,1,丹堤咖啡民生一店,臺北市松山區民生東路四段65號,0,1,0,0,0,,,,121.550975,25.058097
松山區,餐廳,2,麥當勞民生店,臺北市松山區民生東路三段135號,0,2,0,0,0,,,,121.548378,25.058019
松山區,餐廳,6,台北西華飯店,臺北市松山區民生東路三段111號,6,0,0,0,0,v,,v,121.545709,25.057954
松山區,市場,1,東社市場,臺北市松山區新中街7號,0,1,0,0,0,v,,,121.56048,25.057516
松山區,餐廳,1,丹堤咖啡三民店,臺北市松山區三民路93號,0,1,0,0,0,,,,121.563377,25.057125
松山區,機關,4,臺北市立圖書館民生分館,臺北市松山區敦化北路199巷5號4樓,0,4,0,0,0,,,,121.55113,25.057122
松山區,市場,1,頂好超市敦北店,臺北市松山區敦化北路199巷5號,0,1,0,0,0,,,,121.551101,25.057095
松山區,機關,1,東社派出所,臺北市松山區敦化北路199巷5之1號,0,1,0,0,0,v,,v,121.551502,25.056851
松山區,交通,2,健康國小地下停車場,臺北市松山區延壽街168號,2,0,0,0,0,v,,,121.562666,25.056651
松山區,超商,1,統一超商臺北市延壽門市,臺北市松山區延壽街422號,0,1,0,0,0,,,,121.556421,25.056171
松山區,醫院,26,財團法人長庚紀念醫院,臺北市松山區敦化北路199號,0,26,0,0,0,v,,,121.549524,25.055639
松山區,學校,42,臺北市立西松高級中學,臺北市松山區健康路325巷7號,0,42,0,0,0,v,,,121.567025,25.05562
松山區,機關,1,松山區自強里區民活動中心,臺北市松山區三民路35巷9號1樓,0,1,0,0,0,,,,121.563455,25.055535
松山區,餐廳,1,三商巧福敦化店,臺北市松山區敦化北路199巷2弄7號,0,1,0,0,0,,,,121.550052,25.055512
松山區,機關,3,松山區松基里區民活動中心,臺北市松山區長春路339巷2號B1,0,3,0,0,0,v,,,121.544932,25.054688
松山區,市場,5,公有龍城市場,臺北市松山區光復南路190巷39號,0,5,0,0,0,v,,,121.553739,25.054564
松山區,機關,8,臺北市立圖書館啟明分館,臺北市松山區敦化北路155巷76號,0,8,0,0,0,v,,,121.551833,25.054384
松山區,醫院,18,三軍總醫院松山分院,臺北市松山區健康路131號,2,16,0,0,0,v,v,,121.557672,25.054373
松山區,餐廳,1,摩斯漢堡敦化店,臺北市松山區敦化北路155向1號1樓,0,1,0,0,0,,,v,121.549687,25.054248
松山區,超商,1,統一超商臺北市婦聯店,臺北市松山區健康路224號,0,1,0,0,0,,,,121.561207,25.053913
松山區,宗教寺廟,8,行天宮附設玄空圖書館敦化總館,臺北市松山區敦化北路120巷9號,0,8,0,0,0,,,v,121.547882,25.053903
松山區,餐廳,1,統一星巴克敦化門市,臺北市松山區敦化北路147號1樓,0,1,0,0,0,,,,121.54958,25.053898
松山區,加油站,1,全國加油站撫遠站,臺北市松山區塔悠路99號,0,1,0,0,0,v,,,121.570274,25.053828
松山區,超商,1,全家臺北市松醫店,臺北市松山區健康路158號,0,1,0,0,0,,,,121.557876,25.053406
松山區,超商,1,全家臺北市新健康店,臺北市松山區南京東路4段133巷9弄2號,0,1,0,0,0,,,,121.555196,25.053153
松山區,超商,1,統一超商臺北市南京店,臺北市松山區南京東路3段303巷5號,0,1,0,0,0,,,,121.546691,25.052482
松山區,餐廳,11,台北王朝大飯店,臺北市松山區敦化北路100號,11,0,0,0,0,,,,121.548598,25.052339
松山區,百貨,2,IKEA宜家家居,臺北市松山區敦化北路100號B1,0,2,0,0,0,,,v,121.548598,25.052339
松山區,交通,8,捷運松山線南京復興站,臺北市松山區南京東路3段253號,8,0,0,0,0,v,v,,121.544045,25.052285
松山區,超商,1,全家臺北市京民店,臺北市松山區三民路6號,0,1,0,0,0,,,,121.563846,25.052163
松山區,餐廳,6,兄弟大飯店,臺北市松山區南京東路三段255號,6,0,0,0,0,v,,v,121.54448,25.05208
松山區,交通,3,捷運南京復興站,臺北市松山區南京東路三段253號,3,0,0,0,0,v,v,,121.544517,25.052057
松山區,百貨,10,微風南京,臺北市松山區南京東路三段337號,10,0,0,0,0,v,,,121.548289,25.052006
松山區,超商,1,統一超商臺北市東光店,臺北市松山區南京東路5段15號1樓,0,1,0,0,0,,,,121.557983,25.051872
松山區,餐廳,1,王品台塑牛排南京東分公司,臺北市松山區南京東路四段169號,1,0,0,0,0,,,v,121.556232,25.051818
松山區,餐廳,1,摩斯漢堡南京光復店,臺北市松山區南京東路五段27號,0,1,0,0,0,,,v,121.55812,25.051799
松山區,交通,5,捷運松山線南京三民站,臺北市松山區南京東路5段237號,5,0,0,0,0,v,v,,121.564708,25.051652
松山區,餐廳,1,統一星巴克北寧門市,臺北市松山區南京東路四段56號1F,0,1,0,0,0,,,,121.55373,25.051522
松山區,超商,1,統一超商臺北市京育店,臺北市松山區南京東路四段56-1號,0,1,0,0,0,,,,121.553754,25.051464
松山區,遊憩,29,臺北小巨蛋,臺北市松山區南京東路四段2號(南京東路四段與敦化北路交叉口),29,0,0,0,0,v,v,,121.549934,25.05145
松山區,餐廳,11,台北馥敦飯店(南京),臺北市松山區南京東路五段32號,11,0,0,0,0,,,v,121.558877,25.051346
松山區,餐廳,1,首都大飯店,臺北市松山區南京東路四段156號,1,0,0,0,0,,,v,121.556296,25.051332
松山區,機關,38,臺北市政府體育處,臺北市松山區南京東路四段10號,0,38,0,0,0,v,,v,121.552094,25.051292
松山區,交通,6,捷運松山線台北小巨蛋站,臺北市松山區南京東路4段10-1號,6,0,0,0,0,v,v,,121.552549,25.051292
松山區,機關,2,松山分局,臺北市松山區南京東路四段12號,2,0,0,0,0,,,,121.552394,25.051286
松山區,餐廳,1,肯德基南京東2餐廳,臺北市松山區南京東路五段164號,0,1,0,0,0,,,,121.563227,25.051274
松山區,餐廳,1,麥當勞南京影城店,臺北市松山區南京東路五段162號,0,1,0,0,0,,,,121.563077,25.051255
松山區,市場,1,公有南松市場,臺北市松山區塔悠路40號,0,1,0,0,0,v,,,121.570974,25.050798
松山區,餐廳,1,摩斯漢堡吉祥店,臺北市松山區吉祥路59號,0,1,0,0,0,,,v,121.562641,25.050666
松山區,超商,1,統一超商臺北市松禾門市,臺北市松山區塔悠路31-33號,0,1,0,0,0,,,,121.571507,25.050604
松山區,超商,1,全家臺北市松旺店,臺北市松山區塔悠路19號,0,1,0,0,0,,,,121.571916,25.050345
松山區,宗教寺廟,2,財團法人臺北市松山慈祐宮,臺北市松山區八德路四段761號,0,2,0,0,0,v,,,121.579278,25.050271
松山區,交通,3,松山國小地下停車場,臺北市松山區八德路4段746號,1,2,0,0,0,v,,,121.577214,25.050244
松山區,交通,6,捷運松山線松山站,臺北市松山區八德路4段742號,6,0,0,0,0,v,v,,121.577706,25.050118
松山區,市場,2,公有松山市場,臺北市松山區八德路四段679號,0,2,0,0,0,,,,121.576062,25.050086
松山區,宗教寺廟,1,松山霞海城隍廟,臺北市松山區八德路四段439號,0,1,0,0,0,,,,121.570171,25.04991
松山區,機關,1,松山派出所,臺北市松山區八德路四段692號,0,1,0,0,0,,,v,121.57726,25.049907
松山區,醫院,2,聯合醫院松山門診部,臺北市松山區八德路四段692號1樓,0,2,0,0,0,v,,,121.57726,25.049907
松山區,機關,3,臺北市松山區公所,臺北市松山區八德路四段692號7樓,3,0,0,0,0,v,,v,121.57726,25.049907
松山區,學校,79,臺北市私立育達高級商業家事職業學校,臺北市松山區寧安街12號,67,12,0,0,0,v,,,121.554358,25.049898
松山區,醫院,5,博仁綜合醫院,臺北市松山區光復北路66號,0,5,0,0,0,v,,,121.557685,25.049867
松山區,機關,10,臺北市立圖書館松山分館,臺北市松山區八德路四段668號2樓,1,9,0,0,0,v,,,121.576809,25.049848
松山區,機關,2,臺北市松山區健康服務中心,臺北市松山區八德路四段692號2樓,2,0,0,0,0,v,,,121.577229,25.049822
松山區,機關,2,臺北市松山區戶政事務所,臺北市松山區八德路四段692號4樓,2,0,0,0,0,v,,v,121.577229,25.049822
松山區,交通,1,八德立體停車場,臺北市松山區八德路四段568號,0,1,0,0,0,,,,121.572071,25.049758
松山區,遊憩,40,臺北田徑場,臺北市松山區敦化北路5號,0,40,0,0,0,v,v,v,121.552492,25.049743
松山區,加油站,1,中油復興北路站,臺北市松山區復興北路31號,0,1,0,0,0,v,,v,121.544416,25.049515
松山區,宗教寺廟,2,台北府城隍廟(昭明廟),臺北市松山區虎林街3號,0,2,0,0,0,,,,121.576151,25.049429
松山區,超商,1,統一超商臺北市寶德店,臺北市松山區八德路四段321號,0,1,0,0,0,,,,121.566982,25.049389
松山區,超商,1,全家臺北市新大吉店,臺北市松山區吉祥路19號、21號,0,1,0,0,0,,,,121.562579,25.049379
松山區,環保局,1,松山1號,臺北市松山區八德路三段99巷12之11號對面,0,1,0,0,0,,,,121.553986,25.049222
松山區,交通,0,光復北路立體停車場,臺北市松山區八德路四段17巷9號,0,0,0,0,0,v,,,121.55839,25.0491
松山區,交通,1,中崙高中地下停車場,臺北市松山區八德路四段101號B2,0,1,0,0,0,v,,,121.561091,25.049096
松山區,加油站,1,中油光復北路站,臺北市松山區光復北路9號,0,1,0,0,0,,,v,121.558106,25.049049
松山區,學校,34,臺北市立中崙高級中學,臺北市松山區八德路四段101號,0,34,0,0,0,v,,,121.561114,25.048805
松山區,遊憩,6,臺北市松山運動中心,臺北市松山區敦化北路5號,0,6,0,0,0,v,,,121.550231,25.048607
松山區,超商,1,統一超商臺北市清愿店,臺北市松山區八德路2段439號,0,1,0,0,0,,,,121.546962,25.048524
松山區,百貨,42,京華城百貨,臺北市松山區八德路四段138號,42,0,0,0,0,v,,,121.56243,25.048495
松山區,機關,7,交通部公路總局臺北市區監理所,臺北市松山區八德路四段21號,0,7,0,0,0,v,,v,121.559177,25.048477
松山區,機關,2,臺北市立圖書館中崙分館,臺北市松山區長安東路二段229號8樓,1,1,0,0,0,v,,,121.54584,25.048427
松山區,交通,0,北寧地下停車場,臺北市松山區八德路三段25號B1,0,0,0,0,0,v,,,121.552459,25.048393
松山區,餐廳,1,漢堡王八德分公司,臺北市松山區八德路二段449號1樓,0,1,0,0,0,,,,121.547357,25.048386
松山區,戲院,8,京華城喜滿客影城,臺北市松山區八德路四段138號地下一樓,8,0,0,0,0,,,,121.5623,25.048354
松山區,遊憩,0,臺北市立藝文推廣處,臺北市松山區八德路三段25號,0,0,0,0,0,v,,,121.5519,25.048336
松山區,戲院,2,首都大戲院,臺北市松山區長安東路二段219號2樓,2,0,0,0,0,v,,v,121.544833,25.048305
松山區,戲院,2,總督大戲院,臺北市松山區長安東路二段219號3樓,2,0,0,0,0,,,v,121.544833,25.048305
松山區,餐廳,1,摩斯漢堡八德店,臺北市松山區八德路三段123號,0,1,0,0,0,,,v,121.55443,25.0483
松山區,機關,2,松山區中正里區民活動中心,臺北市松山區長安東路二段229號11樓,0,2,0,0,0,,,,121.545799,25.048262
松山區,超商,1,統一超商臺北市台場店,臺北市松山區八德路三段20-2號,0,1,0,0,0,,,,121.551179,25.048261
松山區,餐廳,1,統一星巴克台視門市,臺北市松山區八德路三段10之1號,0,1,0,0,0,,,,121.55046,25.048144
松山區,餐廳,1,拿坡里八德店,臺北市松山區八德路三段112號,0,1,0,0,0,,,v,121.553764,25.048106
松山區,醫院,22,財團法人基督復臨安息日會臺安醫院,臺北市松山區八德路二段424號,18,4,0,0,0,v,v,v,121.547413,25.048094
松山區,餐廳,1,頂呱呱中崙分公司,臺北市松山區八德路三段206號,0,1,0,0,0,,,,121.556503,25.048067
松山區,餐廳,1,麥當勞八德分公司,臺北市松山區八德路三段168、170號1樓,0,1,0,0,0,,,,121.555356,25.04805
松山區,超商,1,全家臺北市鑫德店,臺北市松山區八德路二段400號,0,1,0,0,0,,,,121.546587,25.048019
松山區,超商,1,統一超商臺北市新復勢店,臺北市松山區八德路三段200號202號1樓,0,1,0,0,0,,,,121.55643,25.047979
松山區,機關,3,臺北市稅捐稽徵處松山分處,臺北市松山區八德路三段178號,3,0,0,0,0,v,,v,121.555745,25.047893
松山區,遊憩,6,台北偶戲館,臺北市松山區市民大道五段99號2F,0,6,0,0,0,v,,,121.561336,25.047741
松山區,機關,1,松山區復建里區民活動中心,臺北市松山區八德路三段158巷7弄20號,0,1,0,0,0,,,,121.556047,25.047442
松山區,超商,1,統一超商臺北市復旦店,臺北市松山區敦化南路1段5號,0,1,0,0,0,,,,121.549296,25.047151
松山區,百貨,25,微風廣場,臺北市松山區復興南路一段39號,25,0,0,0,0,v,,v,121.544177,25.04614
松山區,戲院,4,微風國賓影城,臺北市松山區復興南路一段39號8、9樓,4,0,0,0,0,v,,,121.544177,25.04614
松山區,交通,2,市民大道地下停車場(復敦段),臺北市松山區(復興南路至敦化南路段),0,2,0,0,0,,,,121.546743,25.045025
松山區,交通,2,市民大道地下停車場(敦延段),臺北市松山區(敦化南路至延吉街段),0,2,0,0,0,v,,,121.550586,25.044729
松山區,交通,1,市民大道延吉段地下停車場,臺北市松山區市民大道敦化北路延吉路間地下,0,1,0,0,0,,,,121.553675,25.044445
信義區,交通,3,松山火車站地下停車場,臺北市松山區松山路11號,0,3,0,0,0,v,v,,121.5789,25.0495
信義區,交通,10,松山火車站,臺北市松山區松山路11號,10,0,0,0,0,v,v,v,121.577914,25.049437
信義區,百貨,6,CityLink松山店,臺北市松山區松山路11號2樓,6,0,0,0,0,v,v,v,121.577914,25.049437
信義區,宗教寺廟,1,財團法人臺北市靈源寺,臺北市信義區虎林街26巷5號,0,1,0,0,0,,,,121.575563,25.048981
信義區,百貨,9,家樂福東興店,臺北市信義區東興路45號B1,0,9,0,0,0,v,,v,121.566371,25.047658
信義區,超商,1,統一超商臺北市道生店,臺北市信義區新仁里東興路57號,0,1,0,0,0,,,,121.566462,25.047326
信義區,交通,2,雅祥公園地下停車場,臺北市信義區松隆路123巷7號B1,2,0,0,0,0,v,,,121.571771,25.047325
信義區,超商,1,統一超商臺北市松錢店,臺北市信義區松隆路192號194號1樓,0,1,0,0,0,,,,121.572296,25.046764
信義區,交通,2,五分埔地下停車場,臺北市信義區中坡北路57號地下,0,2,0,0,0,,,,121.580175,25.046611
信義區,戲院,3,誠品電影院,臺北市信義區菸廠路80號B2,3,0,0,0,0,v,,v,121.561489,25.04657
信義區,環保局,1,信義8號,臺北市信義區松山路184巷1號前,0,1,0,0,0,,,,121.577451,25.04606
信義區,環保局,1,信義7號,臺北市信義區松山路181巷1號前,0,1,0,0,0,,,,121.578085,25.045971
信義區,機關,1,五分埔派出所,臺北市信義區永吉路333號,0,1,0,0,0,,,,121.575948,25.04566
信義區,百貨,16,誠品生活松菸店,臺北市信義區菸廠路88號,16,0,0,0,0,v,,v,121.561829,25.044995
信義區,超商,1,全家臺北市永吉二店,臺北市信義區永吉路223號,0,1,0,0,0,,,,121.574548,25.044952
信義區,市場,1,公有永吉市場,臺北市信義區永吉路27巷1弄30號,0,1,0,0,0,,,,121.575243,25.044879
信義區,環保局,1,信義10號,臺北市信義區永吉路468巷36弄15之1號邊,0,1,0,0,0,,,,121.578591,25.044552
信義區,餐廳,1,丹堤咖啡後山埤店,臺北市信義區忠孝東路五段978號,0,1,0,0,0,,,,121.582453,25.044509
信義區,環保局,1,信義6號,臺北市信義區永吉路180巷41弄10號對面,0,1,0,0,0,,,,121.571729,25.044277
信義區,餐廳,1,石二鍋捷運後山碑店,臺北市信義區忠孝東路五段789號1樓,0,1,0,0,0,,,v,121.581755,25.044155
信義區,學校,35,臺北市立松山高級中學,臺北市信義區基隆路一段156號,0,35,0,0,0,v,,,121.564824,25.044071
信義區,環保局,1,信義14號,臺北市信義區永吉路180巷54弄20號對面巷子進入,0,1,0,0,0,,,,121.570985,25.0439
信義區,餐廳,2,琉璃咖啡屋,臺北市信義區光復南路133號,2,0,0,0,0,,,v,121.559331,25.043868
信義區,遊憩,21,松山文化創意園區,臺北市信義區光復南路133號,20,1,0,0,0,v,,,121.560459,25.043732
信義區,交通,2,松山高中地下停車場,臺北市信義區基隆路一段156號地下,2,0,0,0,0,v,,,121.565691,25.043707
信義區,機關,2,信義社福中心,臺北市信義區松隆路36號5樓,0,2,0,0,0,,,v,121.567429,25.043519
信義區,市場,1,公有永春市場,臺北市信義區虎林街89巷1號,0,1,0,0,0,,,,121.577366,25.043097
信義區,機關,2,臺北市立圖書館永春分館,臺北市信義區松山路294號3、4樓,0,2,0,0,0,v,,,121.577577,25.043069
信義區,超商,1,統一超商臺北市松高店,臺北市信義區基隆路1段141號1樓,0,1,0,0,0,,,,121.56595,25.042845
信義區,環保局,1,信義13號,臺北市信義區虎林街104巷185號對面,0,1,0,0,0,,,,121.572854,25.042798
信義區,環保局,1,信義12號,臺北市信義區虎林街104巷78號對面,0,1,0,0,0,,,,121.573954,25.042798
信義區,學校,23,臺北市私立協和高級工商職業學校,臺北市信義區忠孝東路五段790巷27號,0,23,0,0,0,,,,121.58347,25.042601
信義區,學校,4,臺北市私立祐德高級中學,臺北市信義區忠孝東路五段790巷27號,0,4,0,0,0,,,,121.58347,25.042601
信義區,超商,1,統一超商臺北市必成店,臺北市信義區基隆路1段178號180號1樓,0,1,0,0,0,,,v,121.564949,25.042487
信義區,交通,2,春光公園地下停車場,臺北市信義區忠孝東路五段666號,2,0,0,0,0,v,,,121.580698,25.042242
信義區,餐廳,1,摩斯漢堡松山店,臺北市信義區忠孝東路五段629號,0,1,0,0,0,,,v,121.579278,25.041904
信義區,餐廳,1,丹堤咖啡忠孝松山店,臺北市信義區忠孝東路五段538號,0,1,0,0,0,,,,121.57975,25.04169
信義區,超商,1,全家臺北市永隆店,臺北市信義區基隆路一段147巷7號,0,1,0,0,0,,,,121.566452,25.041675
信義區,餐廳,18,時代國際飯店,臺北市信義區忠孝東路五段10號,18,0,0,0,0,v,,v,121.565309,25.041632
信義區,餐廳,1,吉野家市府站,臺北市信義區忠孝東路五段155號1樓,1,0,0,0,0,,,v,121.568441,25.041321
信義區,加油站,1,中油忠孝東路站,臺北市信義區忠孝東路五段69號,1,0,0,0,0,,,v,121.566819,25.041309
信義區,餐廳,1,麥當勞台北忠孝4分公司,臺北市信義區忠孝東路五段522號,0,1,0,0,0,,,,121.57922,25.041277
信義區,餐廳,1,統一星巴克永春門市,臺北市信義區忠孝東路五段299號1樓,0,1,0,0,0,,,v,121.573717,25.041224
信義區,餐廳,1,麥當勞台北忠孝東路第2分公司,臺北市信義區忠孝東路五段289號1樓,0,1,0,0,0,,,,121.571491,25.041147
信義區,百貨,2,愛買忠孝店,臺北市信義區忠孝東路五段297號B1、B2、B3,0,2,0,0,0,v,,,121.572964,25.041147
信義區,餐廳,1,丹堤咖啡永春店,臺北市信義區忠孝東路五段439號,0,1,0,0,0,,,,121.575973,25.041068
信義區,交通,3,捷運國父紀念館站,臺北市信義區忠孝東路四段400號,3,0,0,0,0,,v,,121.558011,25.041048
信義區,交通,2,捷運永春站,臺北市信義區忠孝東路五段455號,2,0,0,0,0,v,,,121.576419,25.041007
信義區,交通,3,捷運市政府站,臺北市信義區忠孝東路五段2號,3,0,0,0,0,v,v,,121.565328,25.04092
信義區,百貨,16,微風信義,臺北市信義區忠孝東路五段68,16,0,0,0,0,v,,,121.567052,25.040782
信義區,百貨,25,統一阪急百貨,臺北市信義區忠孝東路五段8號,25,0,0,0,0,v,,v,121.578467,25.040704
信義區,交通,6,市政府轉運站,臺北市信義區忠孝東路五段6號,0,6,0,0,0,v,v,,121.564612,25.040575
信義區,餐廳,1,爭鮮股份有限公司永春分公司,臺北市信義區松山路460號,0,1,0,0,0,,,,121.577641,25.040507
信義區,超商,1,統一超商臺北市新三連店,臺北市信義區逸仙路42巷25號1樓,0,1,0,0,0,,,,121.563155,25.040475
信義區,遊憩,4,國立國父紀念館,臺北市信義區仁愛路四段505號,2,2,0,0,0,v,v,,121.560224,25.039724
信義區,學校,22,臺北市立松山高級工農職業學校,臺北市信義區忠孝東路五段236巷15號,0,22,0,0,0,,,,121.572035,25.039724
信義區,加油站,1,中油松山路站,臺北市信義區松山路480號,1,0,0,0,0,,,v,121.577624,25.039669
信義區,餐廳,8,寒舍艾麗,臺北市信義區松高路18號,8,0,0,0,0,v,,v,121.571979,25.039396
信義區,百貨,19,誠品信義旗艦店,臺北市信義區松高路11號,19,0,0,0,0,v,v,v,121.565856,25.039357
信義區,百貨,20,新光三越A4館,臺北市信義區松高路19號,6,14,0,0,0,v,v,v,121.567026,25.039329
信義區,百貨,17,BELLAVITA百貨,臺北市信義區松仁路28號,17,0,0,0,0,v,,v,121.568291,25.03928
信義區,超商,1,全家臺北市忠林店,臺北市信義區虎林街166號,0,1,0,0,0,,,,121.576519,25.039165
信義區,交通,3,松山工農地下停車場,臺北市信義區忠孝東路五段236巷15號,3,0,0,0,0,v,,,121.572497,25.039011
信義區,百貨,9,微風松高百貨公司,臺北市信義區松高路16號,9,0,0,0,0,v,,v,121.567273,25.038983
信義區,百貨,27,新光三越百貨A8館,臺北市信義區松高路12號,0,27,0,0,0,v,,v,121.566663,25.038882
信義區,超商,1,統一超商臺北市留公店,臺北市信義區福德街247號,0,1,0,0,0,,,,121.585895,25.03873
信義區,餐廳,8,台北寒舍艾美酒店,臺北市信義區松仁路38號,8,0,0,0,0,v,,v,121.56813,25.038716
信義區,超商,1,統一超商臺北市福中店,臺北市信義區福德街159號161號1樓,0,1,0,0,0,,,,121.583328,25.037664
信義區,機關,248,市政中心,臺北市信義區市府路1號,1,247,0,0,0,v,,v,121.563782,25.037525
信義區,宗教寺廟,2,松山奉天宮,臺北市信義區福德街221巷12號,0,2,0,0,0,,,,121.584908,25.037467
信義區,機關,1,福德街派出所,臺北市信義區福德街198號,0,1,0,0,0,v,,v,121.581583,25.037371
信義區,宗教寺廟,2,松山慈惠堂,臺北市信義區福德街251巷33號,0,2,0,0,0,v,,,121.587635,25.03666
信義區,環保局,1,信義5號,臺北市信義區基隆路一段49號左邊,0,1,0,0,0,,,,121.561161,25.036467
信義區,環保局,1,信義公園2號,臺北市信義區福德街221巷26-3號龍山洞旁,0,1,0,0,0,,,,121.584404,25.036345
信義區,市場,1,公有光復市場,臺北市信義區光復南路419巷146號,0,1,0,0,0,v,,,121.560467,25.036242
信義區,交通,16,市府府前停車場,臺北市信義區松壽路1號,12,4,0,0,0,,,,121.562704,25.036019
信義區,百貨,38,新光三越A9館,臺北市信義區松壽路9號,4,34,0,0,0,v,,v,121.566575,25.036018
信義區,百貨,16,新光三越百貨(信義店),臺北市信義區松壽路11號,2,14,0,0,0,v,,v,121.567208,25.036004
信義區,戲院,6,華納威秀電影城,臺北市信義區松壽路18號,4,2,0,0,0,v,,v,121.56681,25.035684
信義區,餐廳,12,君悅飯店,臺北市信義區松壽路2號,12,0,0,0,0,v,,,121.562664,25.035665
信義區,百貨,14,ATT4FUN,臺北市信義區松壽路12號,0,14,0,0,0,v,,,121.5661,25.0356
信義區,學校,32,臺北市立松山高級商業職業學校,臺北市信義區臺北市信義區松山路655號,0,32,0,0,0,v,,,121.579964,25.035591
信義區,遊憩,15,臺北世界貿易中心第三館,臺北市信義區松壽路6號,0,15,0,0,0,v,,,121.564467,25.035487
信義區,公園,2,信義安康公園,臺北市信義區松仁路95巷20號博愛國小旁,0,2,0,0,0,v,,,121.569946,25.035248
信義區,交通,2,興雅國中地下停車場,臺北市信義區松德路200巷18號地下,0,2,0,0,0,v,,,121.572669,25.034788
信義區,公園,1,中興公園,臺北市信義區光復南路473巷13弄43號對面,0,1,0,0,0,,,,121.558981,25.034336
信義區,遊憩,30,臺北世界貿易展覽中心(信義展覽館),臺北市信義區信義路五段5號,28,2,0,0,0,,,v,121.562475,25.033528
信義區,百貨,14,台北101購物中心,臺北市信義區市府路45號,14,0,0,0,0,v,,v,121.564101,25.033493
信義區,醫院,1,聯合醫院信義門診部,臺北市信義區信義路五段15號6樓,1,0,0,0,0,,,,121.566596,25.033467
信義區,機關,1,臺北市信義區健康服務中心,臺北市信義區信義路五段15號1樓,1,0,0,0,0,v,,v,121.566947,25.033289
信義區,機關,1,臺北市信義區戶政事務所,臺北市信義區信義路五段15號2樓,1,0,0,0,0,v,,v,121.566947,25.033289
信義區,機關,1,臺北市稅捐稽徵處信義分處,臺北市信義區信義路五段15號3樓,1,0,0,0,0,,,v,121.566947,25.033289
信義區,機關,1,財政部臺北國稅局信義分局,臺北市信義區信義路五段15號4樓,1,0,0,0,0,v,,v,121.566947,25.033289
信義區,機關,1,信義行政中心5F聯合辦公室,臺北市信義區信義路五段15號5樓,0,1,0,0,0,v,,,121.566947,25.033289
信義區,機關,4,臺北市信義區公所,臺北市信義區信義路五段15號6樓,1,3,0,0,0,v,,v,121.566947,25.033289
信義區,遊憩,6,台北101觀景台,臺北市信義區信義路五段7號,6,0,0,0,0,v,,v,121.564837,25.033194
信義區,機關,1,三張犁派出所,臺北市信義區信義路五段17號,0,1,0,0,0,,,v,121.568034,25.033153
信義區,機關,1,信義分局,臺北市信義區信義路五段17號,0,1,0,0,0,v,,v,121.568034,25.033153
信義區,交通,2,信義廣場地下停車場,臺北市信義區信義路五段11號地下,0,2,0,0,0,v,,,121.565809,25.033146
信義區,交通,5,捷運台北101世貿站,臺北市信義區信義路五段20號B1,5,0,0,0,0,v,,,121.560436,25.033039
信義區,機關,4,信義就業服務站,臺北市信義區信義路五段15號11樓,3,1,0,0,0,v,,v,121.566828,25.032941
信義區,交通,3,捷運象山站,臺北市信義區信義路5段152號B1,3,0,0,0,0,v,,,121.567279,25.032903
信義區,學校,20,臺北市立永春高級中學,臺北市信義區松山路654號,0,20,0,0,0,,,,121.578128,25.032446
信義區,交通,2,忠信地下停車場,臺北市信義區松仁路2號地下,1,1,0,0,0,v,,,121.568291,25.031901
信義區,遊憩,8,臺北市信義運動中心,臺北市信義區松勤街100號,0,8,0,0,0,v,,,121.566679,25.031868
信義區,機關,8,信義公民會館,臺北市信義區松勤路50號,0,8,0,0,0,v,v,,121.562184,25.031783
信義區,環保局,1,信義公園3號,臺北市信義區福德街251巷慈惠堂後山(虎山),0,1,0,0,0,,,,121.590931,25.03163
信義區,超商,1,全家臺北市三興店,臺北市信義區吳興街7號,0,1,0,0,0,,,,121.559879,25.030908
信義區,交通,2,信義三張里地下停車場,臺北市信義區松平路81號,0,2,0,0,0,,,,121.566678,25.030723
信義區,餐廳,1,西提台北光復南店,臺北市信義區基隆路二段94號1-2樓,0,1,0,0,0,,,v,121.557805,25.030137
信義區,公園,2,中強公園,臺北市信義區信義路五段計畫區內,0,2,0,0,0,v,,,121.569978,25.03003
信義區,醫院,12,聯合醫院松德院區,臺北市信義區信義路五段151巷206弄54號,0,12,0,0,0,v,v,,121.575005,25.029966
信義區,環保局,1,信義公園5號,臺北市信義區福德街251巷慈惠堂後山福壽園上,0,1,0,0,0,,,,121.590491,25.029441
信義區,機關,4,臺北市立圖書館三興分館,臺北市信義區吳興街156巷6號4樓廁所,0,4,0,0,0,,,,121.561168,25.029062
信義區,交通,2,臺北市災害應變中心地下停車場,臺北市信義區莊敬路391巷11弄2號B1,2,0,0,0,0,,,,121.566118,25.028661
信義區,機關,1,臺北市松山地政事務所,臺北市信義區莊敬路391巷11號,1,0,0,0,0,v,,v,121.56589,25.028577
